Date,Location,MinTemp,MaxTemp,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2014/3/10,Melbourne,21.3,32.7,54,31,43,32,1017.8,1018.3,NA,NA,25.2,29.4,No,No
2014/3/11,Melbourne,19.3,31.2,26,22,48,35,1019.3,1015.7,7,7,23.9,29.3,No,Yes
2014/3/12,Melbourne,16.7,22.2,20,19,78,43,1020.3,1020.3,7,7,17.2,21.1,Yes,No
2014/3/13,Melbourne,13.7,22.9,11,9,65,48,1020.9,1017.8,7,7,15.8,21.7,No,No
2014/3/16,Melbourne,13.7,20.5,20,30,60,34,1005.8,1005.5,NA,NA,14.4,19.8,NA,Yes
2014/3/17,Melbourne,14.2,24.9,35,28,66,43,1012.1,1011.6,6,7,17.4,23.4,Yes,No
2014/3/18,Melbourne,15.9,25.1,17,22,58,41,1019.1,1019.2,7,6,18.4,23.8,No,No
2014/3/19,Melbourne,13.7,22.7,11,17,68,52,1027.6,1025.8,1,1,15.9,20.8,No,No
2014/3/20,Melbourne,11.2,30.9,30,24,68,18,1024.4,1019.5,0,3,14.7,29.3,No,No
2014/3/23,Melbourne,13.9,19.3,13,20,74,49,1018.9,1019.2,NA,NA,14.1,18.7,NA,Yes
2014/3/24,Melbourne,12.5,19,4,24,83,64,1020.7,1019.9,7,7,12.5,18.4,Yes,No
2014/3/25,Melbourne,12.1,24.6,7,11,78,46,1024.1,1021.7,7,3,14.5,24.4,No,No
2014/3/26,Melbourne,14.1,27,9,15,80,50,1025.1,1021.7,3,7,17.3,26.3,No,Yes
2014/3/27,Melbourne,17.1,25.4,4,22,93,54,1017.4,1013.6,8,7,17.8,25.3,Yes,Yes
2014/3/30,Melbourne,14.6,26.5,2,9,90,58,1020.1,1018.5,NA,NA,16.6,25.1,NA,No
2014/3/31,Melbourne,16.6,30.9,33,28,72,33,1019.4,1015.8,5,7,19,29.5,No,No
2014/4/1,Melbourne,18.9,33.4,35,39,56,24,1016.1,1012.2,3,3,23.1,32.8,No,No
2014/4/2,Melbourne,23,24.9,35,26,49,88,1013.2,1014,7,7,23.9,19.2,No,No
2014/4/3,Melbourne,15.1,18.3,15,28,60,72,1019.9,1020.3,8,7,17.5,17.5,No,No
2014/4/4,Melbourne,14.6,20.7,28,24,67,59,1021.9,1019.5,7,7,15.8,19.3,No,No
2014/4/5,Melbourne,15,24.5,9,15,77,49,1021.6,1019.5,NA,NA,17.5,23.1,No,No
2014/4/8,Melbourne,16.6,22,39,11,54,86,1020.1,1019.1,8,8,20.1,17.6,NA,Yes
2014/4/9,Melbourne,16.7,18,11,13,91,93,1019.7,1016.9,8,8,17.4,17.7,Yes,Yes
2014/4/10,Melbourne,16.5,19.3,13,11,95,89,1013.4,1009.1,8,8,17.5,18.8,Yes,Yes
2014/4/13,Melbourne,13,22.5,13,24,78,55,1020.9,1019.6,NA,NA,15.2,20.9,NA,No
2014/4/14,Melbourne,12.5,21.1,22,26,68,41,1023.8,1021.5,2,5,15.4,20.2,No,No
2014/4/15,Melbourne,12.6,21.9,9,24,67,57,1024,1021.4,2,3,16.1,20.5,No,No
2014/4/16,Melbourne,10,22.3,11,11,86,58,1021.2,1018,7,7,13.4,21,No,No
2014/4/21,Melbourne,12.5,18.5,43,26,48,43,1019.4,1015.8,NA,NA,14.3,18,NA,Yes
2014/4/22,Melbourne,13.3,16.8,31,9,83,75,1015.5,1014.3,8,7,13.3,16.6,Yes,Yes
2014/4/23,Melbourne,11.9,19.4,11,2,74,54,1017.1,1013.3,3,7,13.2,18.2,Yes,No
2014/4/24,Melbourne,12.3,18.8,28,20,83,35,1015.1,1017.4,7,2,14,18,No,No
2014/4/25,Melbourne,6.5,20.9,9,35,76,36,1020.5,1013.5,NA,NA,9,20.4,No,No
2014/4/26,Melbourne,9,19.3,20,26,52,53,1011.8,1014.9,NA,NA,17.9,16.5,No,No
2014/4/27,Melbourne,9.5,17.6,11,19,57,40,1025.7,1022.4,NA,NA,12.6,17.2,No,No
2014/4/28,Melbourne,6.5,22.4,31,31,66,47,1020.7,1016.5,7,7,13.9,20.7,No,No
2014/4/29,Melbourne,13.9,20,44,17,67,86,1009.8,1007.7,8,8,19.6,16.8,No,Yes
2014/4/30,Melbourne,10.5,17.8,28,41,89,42,1017.7,1018.8,7,3,11.4,17.6,Yes,No
2014/5/1,Melbourne,6.3,16.2,17,19,73,43,1018.6,1013.7,2,7,9.1,15.1,No,No
2014/5/4,Melbourne,8.7,14.2,30,19,78,81,1009.5,1011.5,NA,NA,10.2,12.3,NA,Yes
2014/5/5,Melbourne,9.8,16.7,22,17,65,79,1017.2,1017.8,7,6,13,16.3,Yes,No
2014/5/6,Melbourne,10.7,16.5,20,24,60,58,1025.5,1024.4,7,7,12.8,16,No,Yes
2014/5/7,Melbourne,9.7,16.5,9,17,52,49,1027.7,1026.6,7,5,13.3,15.5,Yes,No
2014/5/8,Melbourne,4.3,18.9,13,20,79,35,1028,1024.1,0,0,7.1,18.2,No,No
2014/5/11,Melbourne,9.7,20,13,4,84,63,1024.4,1024.4,NA,NA,12.8,18.8,NA,Yes
2014/5/12,Melbourne,7.8,20.1,13,0,93,58,1031.4,1028.8,1,3,9,19,Yes,No
2014/5/13,Melbourne,8.3,20.4,13,24,78,45,1028.7,1025.7,3,6,12.5,20,No,No
2014/5/14,Melbourne,8.7,20.5,22,28,64,49,1026,1022.3,6,7,13.9,19.5,No,No
2014/5/15,Melbourne,13.9,22.5,43,41,52,41,1021.9,1019.7,6,6,17.1,22.3,No,No
2014/5/16,Melbourne,16.8,23.2,41,24,48,41,1025,1023.9,6,7,17.7,21.2,No,No
2014/5/17,Melbourne,16.8,20.1,31,30,52,51,1025,1022.4,NA,NA,17.3,19.8,No,No
2014/5/18,Melbourne,17.3,21.5,35,33,53,45,1023.5,1021.2,NA,NA,17.6,21,No,No
2014/5/19,Melbourne,17.4,23.5,28,37,57,46,1020.7,1017.6,5,7,17.6,22.3,No,No
2014/5/20,Melbourne,14.2,21.8,22,30,73,86,1019.7,1018.8,6,6,16.3,17.2,No,Yes
2014/5/21,Melbourne,11,23.8,13,17,83,43,1022.6,1019.6,NA,NA,12.5,22.8,Yes,No
2014/5/22,Melbourne,12.5,21.1,44,22,62,60,1017.7,1014.4,7,7,17.6,19.6,No,Yes
2014/5/25,Melbourne,12.2,20.5,46,19,82,66,1015.7,1015.4,NA,NA,15.1,19.2,NA,No
2014/5/26,Melbourne,12.3,22.1,26,31,83,61,1018.8,1015.2,7,7,15.8,20.3,No,No
2014/5/27,Melbourne,15.8,20.1,24,22,73,55,1005.7,1001.2,7,7,17.5,19.7,No,Yes
2014/5/28,Melbourne,13,19,22,24,73,53,1010.7,1012.7,7,7,14.4,18,Yes,No
2014/5/29,Melbourne,9.8,15.9,11,2,80,61,1024.7,1024.3,7,7,12,15.5,No,No
2014/5/30,Melbourne,6.4,17.9,11,17,84,61,1027.1,1024.2,1,2,7.1,16.5,No,No
2014/6/1,Melbourne,11.4,15.1,0,13,93,93,1016.7,1016.7,NA,NA,13.8,14.9,NA,Yes
2014/6/2,Melbourne,11.5,17.4,7,11,84,67,1019.8,1017.6,7,7,12.6,16,Yes,Yes
2014/6/3,Melbourne,12.6,16.6,19,13,93,83,1017.6,1017.5,8,7,13.6,16.1,Yes,Yes
2014/6/4,Melbourne,10.8,18.6,28,19,78,60,1024.2,1023,7,7,12.5,17.6,Yes,Yes
2014/6/5,Melbourne,11.9,17.1,9,15,85,68,1029.1,1028.6,7,6,13,14.8,Yes,No
2014/6/9,Melbourne,8.6,15.6,11,11,69,73,1034.7,1031.6,NA,NA,9.7,14.8,NA,No
2014/6/10,Melbourne,9.7,19,19,15,90,51,1031.4,1027.7,7,7,10.2,18.3,No,No
2014/6/11,Melbourne,6.9,16.6,17,30,77,62,1025,1021.1,7,7,9.2,16.2,No,No
2014/6/12,Melbourne,9.2,16.3,26,31,71,58,1018.1,1014.7,8,7,12.3,16.2,No,Yes
2014/6/15,Melbourne,9.9,16.4,20,19,87,62,1019,1018.6,NA,NA,10.6,14.8,NA,Yes
2014/6/16,Melbourne,10.4,17,24,28,87,78,1018.9,1018.3,7,7,10.7,14.3,Yes,Yes
2014/6/17,Melbourne,10.1,16.3,20,11,85,61,1028.6,1029.1,7,7,11.1,15.4,Yes,No
2014/6/18,Melbourne,11.1,14.3,0,0,62,53,1031.8,1029.5,7,7,12.7,14,No,No
2014/6/19,Melbourne,8,12.3,33,33,75,70,1025,1020.2,7,7,9.4,12.2,No,No
2014/6/20,Melbourne,9.3,15.5,41,31,75,55,1014.2,1012.3,3,7,11.3,14.1,No,No
2014/6/21,Melbourne,11.3,15.7,22,30,78,68,1017.6,1018,NA,NA,13,15,No,No
2014/6/22,Melbourne,7.7,15.8,30,28,87,62,1022.4,1018.3,NA,NA,8.5,15,No,No
2014/6/23,Melbourne,8.5,14.7,54,30,67,63,1001.7,997.3,4,6,13.2,12.9,No,Yes
2014/6/24,Melbourne,7.1,14.5,31,48,79,57,994.5,1001.5,8,6,8.7,13.9,Yes,Yes
2014/6/25,Melbourne,8.6,16,19,22,73,64,1011.8,1012.6,7,7,11.2,14.6,Yes,No
2014/6/26,Melbourne,11.2,16.8,24,30,61,45,1015.9,1016.6,4,7,12,14.9,No,No
2014/6/29,Melbourne,8.8,11.3,28,31,75,79,1001.8,1006.2,NA,NA,10,10.1,NA,Yes
2014/6/30,Melbourne,6.5,13.3,19,22,74,71,1017.8,1017.5,7,NA,8.3,12.9,Yes,No
2014/7/1,Melbourne,8.3,13.4,17,17,71,70,1027.2,1027.6,NA,NA,10.9,12.9,No,No
2014/7/2,Melbourne,10.8,17.3,20,13,65,50,1029.8,1026.9,7,7,12,16,No,No
2014/7/3,Melbourne,7.7,12.7,37,35,79,67,1025.1,1021.8,1,1,8.3,11.4,No,No
2014/7/6,Melbourne,10.3,14.1,24,28,76,81,1014.6,1014,NA,NA,10.8,12.6,NA,No
2014/7/7,Melbourne,9,16,17,26,87,53,1016.7,1013,2,7,9.2,14.8,No,No
2014/7/8,Melbourne,9.2,14.9,50,44,67,49,1011,1006,7,4,11.1,14.3,No,No
2014/7/9,Melbourne,9.3,11.2,35,9,68,81,997.8,996.6,7,8,9.5,9.1,No,Yes
2014/7/10,Melbourne,7.7,15.6,26,33,72,65,1005.7,1007.6,7,7,10.1,14.6,Yes,No
2014/7/13,Melbourne,5.2,15,15,19,77,56,1031.7,1031.1,NA,NA,7,13.5,NA,Yes
2014/7/14,Melbourne,6.9,13.4,9,24,88,61,1032.9,1028,7,7,9.5,13,Yes,No
2014/7/15,Melbourne,8.3,13.1,26,30,64,62,1019.5,1013.7,7,7,10.3,12.4,No,Yes
2014/7/16,Melbourne,9.7,14.7,24,24,78,50,1011.3,1009.7,7,3,10.7,14.6,Yes,No
2014/7/17,Melbourne,8.8,12.3,24,35,60,55,1009.1,1008.5,3,6,9.3,10.9,No,Yes
2014/7/20,Melbourne,7.9,13.7,11,0,84,66,1028.7,1026.6,NA,NA,8.8,13.2,NA,No
2014/7/21,Melbourne,4.9,13.2,15,9,89,68,1026.7,1024.1,7,7,5.6,12.5,No,No
2014/7/22,Melbourne,5.6,12.5,9,9,93,62,1026.6,1024.6,8,1,7.1,12.2,No,No
2014/7/23,Melbourne,4.5,13.7,6,28,95,54,1024.2,1019.7,7,7,4.5,13.4,No,No
2014/7/27,Melbourne,7,17,19,15,76,51,1025,1020.6,NA,NA,9.7,15.7,NA,Yes
2014/7/28,Melbourne,9.7,16.9,50,31,60,49,1016.6,1012.2,3,2,11.4,16.3,Yes,No
2014/7/29,Melbourne,11.4,16.5,33,33,66,58,1010.4,1008,7,7,12,15.9,No,No
2014/7/30,Melbourne,11.9,19.1,22,30,65,54,1012.6,1010,5,NA,14.7,17.9,No,No
2014/7/31,Melbourne,13.7,19.9,44,46,61,43,1000.8,996.4,1,7,14.8,16.4,No,Yes
2014/8/4,Melbourne,1.8,15.3,24,7,70,33,1034.2,1031,NA,NA,4.4,14.7,NA,Yes
2014/8/5,Melbourne,4.4,16.8,13,24,61,47,1033.4,1031.7,6,7,10.7,15.7,Yes,No
2014/8/6,Melbourne,10.6,16.5,7,20,59,47,1031.8,1028.5,7,7,12.6,15.5,No,No
2014/8/7,Melbourne,10.7,14,11,19,80,77,1030.8,1029.3,8,7,11.5,13.6,No,Yes
2014/8/10,Melbourne,9.4,14,17,19,74,61,1024.3,1024.9,NA,NA,10.1,12.1,NA,Yes
2014/8/11,Melbourne,5.8,13.6,9,26,83,39,1030.6,1029.9,7,4,7.9,12.6,Yes,No
2014/8/12,Melbourne,6.4,13,9,20,87,65,1033.9,1033.1,7,7,8.1,12.1,No,No
2014/8/13,Melbourne,8.1,15.7,7,19,69,64,1036.3,1034.8,6,6,10.7,13.4,No,No
2014/8/14,Melbourne,10,15.1,6,2,58,49,1035.9,1033.7,7,2,11.7,14.7,No,No
2014/8/15,Melbourne,4,17.5,0,9,78,49,1030.5,1025.2,0,1,7,16.1,No,No
2014/8/16,Melbourne,5.9,13.4,6,19,93,74,1024.1,1020.6,NA,NA,7.6,12.1,No,No
2014/8/17,Melbourne,7.5,16.7,17,31,73,58,1018.2,1016.1,NA,NA,10.7,15.1,No,No
2014/8/18,Melbourne,9.9,13.6,17,20,75,76,1020.9,1020.1,7,8,12,12.6,No,Yes
2014/8/19,Melbourne,10.7,13.9,20,20,74,60,1024.8,1023.7,7,7,11.5,13.2,Yes,No
2014/8/20,Melbourne,10.2,13.6,9,17,55,62,1027.1,1026.4,NA,NA,11,12.8,No,No
2014/8/21,Melbourne,8.4,18.1,6,22,83,45,1029.6,1026.9,7,7,9.8,17.2,No,No
2014/8/24,Melbourne,11,16.3,13,22,69,40,1026.9,1025.2,NA,NA,12.8,15.5,NA,Yes
2014/8/25,Melbourne,10.7,16.7,13,24,84,57,1026.4,1026,7,6,12,15.7,Yes,No
2014/8/26,Melbourne,7.8,19.4,6,9,89,53,1028.6,1025.4,7,1,9.9,17.9,No,No
2014/8/27,Melbourne,7.1,19.9,7,19,83,45,1028.3,1026.9,0,2,10.3,19.4,No,No
2014/8/28,Melbourne,8.1,20.2,9,6,91,50,1029.8,1026.7,8,1,8.1,18,No,No
2014/8/29,Melbourne,8,15.3,11,9,84,67,1030,1027.6,8,7,11.4,14.2,No,No
2014/8/30,Melbourne,11.2,21.4,9,28,80,42,1026.3,1021.5,NA,NA,12.1,20.5,No,No
2014/8/31,Melbourne,10.8,21.6,39,31,56,36,1019.2,1014.5,NA,NA,15.3,20.9,No,No
2014/9/1,Melbourne,15,15.4,35,11,45,81,1008.8,1008.6,7,8,15.2,12.4,No,Yes
2014/9/2,Melbourne,9.1,16.4,24,37,73,49,1017.9,1019.7,6,6,11.6,13.9,Yes,No
2014/9/3,Melbourne,7.8,15.4,13,15,56,45,1023.4,1020.5,7,6,11.8,14.7,No,No
2014/9/4,Melbourne,5.7,16.4,9,19,72,54,1021.1,1019.4,7,6,9,15.5,No,No
2014/9/5,Melbourne,5,16.9,13,13,87,53,1026.5,1024.9,8,1,7.8,16.1,No,No
2014/9/6,Melbourne,6.3,19.4,9,24,87,53,1030.9,1027.5,NA,NA,10,18.2,No,No
2014/9/7,Melbourne,6.6,21.2,22,26,65,34,1029.8,1025.1,NA,NA,11.5,20.7,No,No
2014/9/8,Melbourne,10.8,21.2,41,41,53,38,1021.7,1014.6,4,6,16,20.7,No,No
2014/9/9,Melbourne,15.6,20.4,57,19,67,59,1005,1002,5,7,16.2,19,No,Yes
2014/9/10,Melbourne,11.4,19.7,26,26,53,35,1010.9,1010.5,2,7,14.3,18.5,Yes,Yes
2014/9/14,Melbourne,7.3,20.9,13,11,64,38,1021.9,1017.8,NA,NA,11.8,19.1,NA,No
2014/9/15,Melbourne,9.3,18.7,9,7,87,57,1016.3,1010.5,7,7,11.2,17.9,No,No
2014/9/16,Melbourne,11.2,15,22,24,78,83,1009.7,1010.3,7,7,13.8,13.5,No,Yes
2014/9/17,Melbourne,8.9,16.7,31,33,65,55,1013.7,1014.9,6,7,12.8,12.9,Yes,No
2014/9/18,Melbourne,7.7,14,22,20,64,65,1022.7,1022.7,7,7,10.9,13.3,No,Yes
2014/9/19,Melbourne,8.6,15.7,24,26,64,61,1025.2,1023.7,5,7,12.1,14.5,Yes,No
2014/9/20,Melbourne,10,17.5,17,22,70,53,1028,1027.2,NA,NA,13,16,No,No
2014/9/21,Melbourne,11.7,17.5,9,15,49,45,1031.5,1029.3,NA,NA,13.9,17.2,No,No
2014/9/22,Melbourne,5.6,23.7,13,30,66,31,1029.9,1025.7,0,NA,11.7,22.9,No,No
2014/9/23,Melbourne,10.2,25.8,28,24,45,26,1027.1,1022.2,2,NA,17.1,25.2,No,No
2014/9/24,Melbourne,15.2,23.7,37,33,39,47,1016.5,1012.9,6,NA,20.5,21.4,No,Yes
2014/9/25,Melbourne,13.6,17.1,22,20,91,58,1016.9,1017.8,8,NA,14.4,17,Yes,No
2014/9/26,Melbourne,10.7,19.5,17,9,74,41,1020,1018.3,NA,NA,13,18.7,No,No
2014/9/27,Melbourne,8.8,23.4,22,30,63,42,1020.2,1016.6,NA,NA,15.5,22.3,No,No
2014/9/28,Melbourne,15.5,28,57,61,43,37,1013,1005.6,NA,NA,19.8,26,No,No
2014/9/29,Melbourne,14.4,23.6,17,31,45,34,1013.9,1010.7,1,NA,17.1,22.3,No,No
2014/9/30,Melbourne,14.2,24.2,37,43,47,26,1008.9,1003.6,NA,NA,18.1,23.1,No,Yes
2014/10/1,Melbourne,7.1,16.6,26,24,52,55,1022.9,1023.9,1,NA,12.7,14.1,Yes,No
2014/10/2,Melbourne,9.4,17.9,19,24,68,51,1024.6,1022.6,NA,NA,13.2,17.4,No,No
2014/10/3,Melbourne,10.8,19.4,9,9,80,52,1023.1,1018.8,7,NA,13,18.1,No,No
2014/10/4,Melbourne,9,26.5,33,35,42,29,1015.6,1011.7,NA,NA,19.3,25.6,No,No
2014/10/5,Melbourne,13.9,19.5,19,19,62,43,1017.2,1016.4,NA,NA,14.6,18.3,No,No
2014/10/6,Melbourne,9.3,25.3,24,28,70,43,1008.9,1003.7,NA,NA,12.5,23,No,Yes
2014/10/7,Melbourne,12.2,18.4,24,30,66,49,1011.9,1013.7,7,NA,13.3,16.7,Yes,No
2014/10/8,Melbourne,8.8,18.8,17,20,63,52,1020.7,1019.9,2,NA,13.7,17.7,No,No
2014/10/9,Melbourne,9.8,23.3,11,20,68,NA,1022.8,1018,3,NA,13.6,20.7,No,No
2014/10/10,Melbourne,13.6,24.9,44,24,44,40,1014.8,1012,7,NA,18.5,20.5,No,No
2014/10/11,Melbourne,13.9,21.6,11,19,70,45,1016.3,1014.1,NA,NA,15.1,21.2,No,No
2014/10/12,Melbourne,10.3,30,2,26,70,34,1010.7,1004.8,NA,NA,14.4,24.7,No,Yes
2014/10/13,Melbourne,10.2,16.7,31,28,61,46,1012,1013,7,7,12.1,15.5,Yes,Yes
2014/10/14,Melbourne,8.6,17.3,30,39,58,39,1021.7,1022.1,7,6,12.3,15.8,Yes,No
2014/10/15,Melbourne,8.4,17.5,6,19,52,40,1022.7,1020.1,7,5,11.7,16.3,No,No
2014/10/16,Melbourne,10.8,17.2,20,17,63,53,1019.2,1019.9,7,6,13.2,16,No,Yes
2014/10/17,Melbourne,10.6,18.4,19,9,51,41,1027.2,1025.9,6,1,13.2,18.1,Yes,No
2014/10/18,Melbourne,8.7,24.4,30,28,54,27,1026.5,1023,NA,NA,14.7,22.6,No,No
2014/10/19,Melbourne,14.7,29.1,50,33,28,25,1021.6,1018.8,NA,NA,21.6,27.9,No,No
2014/10/20,Melbourne,10.8,21.2,28,28,47,29,1030.3,1027.3,1,1,13.2,20.2,No,No
2014/10/21,Melbourne,8.3,29.1,13,24,63,32,1027.5,1023.3,1,2,14.2,27.2,No,No
2014/10/22,Melbourne,14,31.8,56,33,49,23,1019.6,1015.3,1,6,21.2,31,No,No
2014/10/23,Melbourne,15.2,22.7,13,13,88,69,1020.4,1016.9,8,7,15.3,18.7,No,No
2014/10/24,Melbourne,15.2,30.6,9,22,75,40,1011.9,1009.8,5,5,18.3,28.1,No,No
2014/10/25,Melbourne,14.6,20.3,11,15,69,54,1017.4,1014.9,NA,NA,15.5,19.7,No,No
2014/10/26,Melbourne,13.9,24.6,11,7,70,48,1014.2,1012.1,NA,NA,14.5,20.6,No,Yes
2014/10/27,Melbourne,13.8,20,20,46,93,51,1005.1,1008.4,7,6,13.9,17,Yes,Yes
2014/10/28,Melbourne,11.5,20.5,22,31,57,44,1011.4,1012.7,7,7,14.6,19.5,Yes,No
2014/10/29,Melbourne,10.9,23.2,9,9,62,37,1018.9,1015.1,7,1,13.7,21.4,No,No
2014/10/30,Melbourne,13.7,22.3,13,22,59,39,1015.7,1012.8,7,3,16.1,21.8,No,No
2014/11/6,Melbourne,11,23.9,9,7,56,35,1017.9,1014.1,NA,NA,14.7,21.8,NA,Yes
2014/11/9,Melbourne,13.1,20,28,26,54,46,1022.6,1021.4,NA,NA,15.5,19.2,NA,No
2014/11/10,Melbourne,11.6,21.1,19,31,72,49,1023.1,1022.2,2,NA,16.7,20.2,No,No
2014/11/11,Melbourne,12.8,19.2,26,24,47,41,1024.1,1021.6,NA,NA,15.8,17.8,No,No
2014/11/12,Melbourne,9.5,25.1,9,13,61,41,1018.6,1014.1,1,NA,14.8,24.2,No,No
2014/11/13,Melbourne,13.3,31.3,6,15,63,23,1014.6,1009.4,NA,NA,18.9,30.6,No,No
2014/11/16,Melbourne,10.9,19.3,26,30,91,59,1009,1009.8,NA,NA,12.8,17.6,NA,Yes
2014/11/17,Melbourne,12.4,21.1,26,30,67,41,1015.2,1015.2,7,NA,15.3,19,Yes,No
2014/11/18,Melbourne,11.3,21.2,17,15,58,41,1021,1020.4,NA,NA,14.3,18.9,No,No
2014/11/19,Melbourne,11.6,30.1,9,22,61,19,1019.7,1013.5,1,5,16.1,29.2,No,No
2014/11/20,Melbourne,16.2,28.7,59,31,22,39,1006.7,1005.1,7,8,25.4,27.4,No,No
2014/11/23,Melbourne,17,25.5,7,22,66,49,1012.5,1010.2,NA,NA,19.6,24.1,NA,Yes
2014/11/25,Melbourne,11,22.3,26,30,57,32,1018.4,1018.4,NA,NA,15.9,21.6,NA,Yes
2014/11/26,Melbourne,11.8,19.8,13,9,57,52,1021.7,1021.4,7,7,14.8,18.7,Yes,No
2014/11/27,Melbourne,13.2,20.2,26,26,48,47,1025.9,1024.4,7,1,16,19.4,No,No
2014/11/28,Melbourne,12.1,21,9,15,69,53,1024.3,1020.5,NA,NA,14.2,19.8,No,No
2014/11/29,Melbourne,13.3,25,7,20,77,57,1017.4,1011.9,NA,NA,15.5,22.1,No,No
2014/11/30,Melbourne,15.5,34.8,6,22,60,35,1008,1004.4,NA,NA,21.3,31.1,No,No
2014/12/1,Melbourne,21.1,29.3,30,20,51,51,1004.9,1003.6,7,3,25.6,26.9,No,No
2014/12/2,Melbourne,16.7,26.1,0,15,69,50,1010,1009.2,6,3,19.1,23.2,No,No
2014/12/3,Melbourne,16.5,23.9,7,4,79,79,1013.6,1012.9,8,8,18.3,19.5,No,Yes
2014/12/7,Melbourne,13.8,17.9,28,28,92,80,1008.9,1007.7,NA,NA,14.1,16.5,NA,Yes
2014/12/8,Melbourne,14,21.8,19,24,80,58,1009.5,1011.1,7,7,16.7,20.3,Yes,No
2014/12/9,Melbourne,15.5,21.7,11,19,64,49,1016.4,1015,7,3,16.6,20.8,No,No
2014/12/10,Melbourne,13.7,21.3,7,11,73,66,1012.5,1011.1,7,7,16.4,20,No,No
2014/12/11,Melbourne,16.3,22.1,20,33,74,64,1015.1,1017.4,7,6,18.6,19.9,No,No
2014/12/12,Melbourne,14.3,27.8,11,19,63,36,1021.3,1018.5,2,NA,18.9,26.1,No,No
2014/12/13,Melbourne,15.1,31.5,44,9,38,21,1016.5,1011.3,NA,NA,21.9,30.3,No,No
2014/12/14,Melbourne,21.4,26.2,43,26,33,56,1009.1,1007.7,NA,NA,24.5,23,No,No
2014/12/15,Melbourne,16.7,24.2,7,20,66,58,1009.3,1005.4,NA,NA,19.2,22.3,No,No
2014/12/16,Melbourne,16.6,32.6,11,39,69,9,996.1,991.6,NA,NA,20.7,32,No,No
2014/12/17,Melbourne,12.2,22.7,19,15,47,31,1008.9,1007.9,1,NA,16.6,21.9,No,No
2014/12/18,Melbourne,12.1,24.6,17,24,40,30,1005.8,1005.3,NA,NA,18.9,23.9,No,Yes
2014/12/19,Melbourne,11.3,21.1,24,17,53,42,1016.6,1017.4,3,NA,16.6,18.8,Yes,No
2014/12/22,Melbourne,17.9,25.2,0,15,72,64,1013,1009.5,7,NA,19.9,24.2,NA,Yes
2014/12/23,Melbourne,19.9,26.8,19,17,58,70,1008,1008.2,7,7,23.3,22.5,Yes,No
2014/12/24,Melbourne,14.4,23,19,26,52,52,1015.8,1014.4,6,NA,18.6,21.5,No,No
2014/12/25,Melbourne,14.4,24.1,9,19,63,49,1010,1007.3,NA,NA,18.3,22.1,No,Yes
2014/12/26,Melbourne,10.9,21.1,28,26,57,45,1015.6,1017.1,NA,NA,14.6,19,Yes,No
2014/12/27,Melbourne,12.2,23,7,20,54,44,1021.2,1019.3,NA,NA,16.3,21,No,No
2014/12/28,Melbourne,13.4,32.1,7,15,65,29,1015.8,1009.1,NA,NA,17.7,28,No,No
2014/12/29,Melbourne,17.5,26.4,22,39,23,46,1000.3,1001.8,NA,NA,23.5,20.1,No,No
2014/12/30,Melbourne,13.4,24.6,46,33,53,30,1007.7,1009.7,NA,NA,17.7,24.3,No,No
2014/12/31,Melbourne,11.9,25.8,9,13,58,34,1016,1013.7,NA,NA,16.4,22.8,No,No
2015/1/1,Melbourne,14,27.3,24,13,67,42,1013.9,1013.6,NA,NA,17.6,23.7,No,No
2015/1/2,Melbourne,15.9,39.4,9,30,87,10,1014.5,1010.1,NA,5,20.8,37.7,No,No
2015/1/3,Melbourne,20.8,38.4,54,50,30,17,1012.1,1006.9,NA,NA,30.5,37.4,No,Yes
2015/1/4,Melbourne,16.4,23.9,20,20,82,48,1017.9,1017.7,NA,NA,16.8,21.8,Yes,No
2015/1/5,Melbourne,15.6,23.9,15,17,58,58,1020.3,1019.4,7,7,18.4,22.4,No,No
2016/4/30,Melbourne,NA,NA,31,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2016/5/1,Melbourne,14.4,17,19,19,59,50,1006.9,1011,2,6,15.4,15.6,Yes,No
2016/5/2,Melbourne,9,18.4,19,20,60,47,1013.7,1009.6,7,5,12.3,17.2,No,No
2016/5/3,Melbourne,12.3,20.1,20,30,51,57,1002.5,999.8,1,7,16.6,18.8,No,No
2016/5/4,Melbourne,9.8,18.2,11,13,63,43,1015.6,1014.4,1,7,12.6,16.9,No,No
2016/5/5,Melbourne,12.6,20.5,20,20,57,52,1016.7,1013,3,3,16.1,20,No,No
2016/5/6,Melbourne,15.9,24.7,24,17,53,40,1015.2,1013.4,2,6,18.4,24.3,No,No
2016/5/7,Melbourne,11.4,25.7,17,15,54,39,1017.2,1014.6,2,7,19.3,24.2,No,Yes
2016/5/8,Melbourne,15.5,20.4,4,0,94,90,1011.2,1004.6,8,8,15.5,17.6,Yes,No
2016/5/9,Melbourne,15.4,22.2,11,22,80,68,996.1,995,5,7,20.3,16.6,No,Yes
2016/5/10,Melbourne,13.7,17.2,15,13,77,47,1002.2,1008.8,8,5,15.2,16.9,Yes,No
2016/5/11,Melbourne,12.2,17.4,15,9,61,54,1014.6,1009.5,7,7,14.2,16.3,No,No
2016/5/12,Melbourne,14.1,21.4,11,19,70,51,1013.2,1012,7,7,17.4,21.2,No,No
